player_id,player_name,bat_style,bowl_style,field_pos,player_full_name,player_name2,player_image
10303,M Siddharth,Right hand Bat,Slow Left arm Orthodox,,Manimaran Siddharth,Manimaran Siddharth,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Siddharth.png
10548,BR Sharath,Right hand Bat,,Wicketkeeper,Belur Ravi Sharath,Belur Ravi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/BR%20Sharath.png
11562,T Kohler-Cadmore,Right hand Bat,Right arm Offbreak,Wicketkeeper,Tom Kohler-Cadmore,Tom Kohler,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/T%20Kohler-Cadmore.png
11810,PVSN Raju,Left hand Bat,Right arm Medium fast,,Penumatsa Venkata Satyanarayana Raju,Penumatsa Venkata,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PVSN%20Raju.png
11833,DS Rathi,Right hand Bat,Legbreak,,Digvesh Singh Rathi,Digvesh Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DS%20Rathi.png
42511,MS Bhandage,Left hand Bat,Right arm Medium fast,,Manoj Shivaramsa Bhandage,Manoj Shivaramsa,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MS%20Bhandage.png
42566,V Suryavanshi,Left hand Bat,Slow Left arm Orthodox,,Vaibhav Suryavanshi,Vaibhav Suryavanshi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/V%20Suryavanshi.png
42603,A Mhatre,Right hand Bat,Right arm Offbreak,,Ayush Mhatre,Ayush Mhatre,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Mhatre.png
38,MS Dhoni,Right hand Bat,Right arm Medium,Wicketkeeper,Mahendra Singh Dhoni,Mahendra Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MS%20Dhoni.png
38515,K Santokie,Left hand Bat,Left arm Medium, ,Krishmar Santokie,Krishmar Santokie,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/K%20Santokie.png
15049,C Ganapathy,Right hand Bat,Right arm Medium, ,Chandrasekar Ganapathy,Chandrasekar Ganapathy,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/C%20Ganapathy.png
6715,RA Bawa,Left hand Bat,Right arm Medium fast, ,RajÂ AngadÂ Bawa,RajÂ AngadÂ,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RA%20Bawa.png
318,UT Yadav,Right hand Bat,Right arm Fast, ,Umeshkumar Tilak Yadav,Umeshkumar Tilak,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/UT%20Yadav.png
16414,KMDN Kulasekara,Right hand Bat,Right arm Fast medium, ,Kulasekara Mudiyanselage Dinesh Nuwan Kulasekara,Kulasekara Mudiyanselage,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KMDN%20Kulasekara.png
37,BA Stokes,Left hand Bat,Right arm Fast medium, ,Benjamin Andrew Stokes,Benjamin Andrew,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/BA%20Stokes.png
1986,MK Lomror,Left hand Bat,Slow Left arm Orthodox, ,Mahipal Krishan Lomror,Mahipal Krishan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MK%20Lomror.png
6212,T Shamsi,Right hand Bat,Left arm Wrist spin, ,Tabraiz Shamsi,Tabraiz Shamsi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/T%20Shamsi.png
3505,SE Rutherford,Left hand Bat,Right arm Fast medium, ,Sherfane Eviston Rutherford,Sherfane Eviston,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SE%20Rutherford.png
34817,Azhar Mahmood,Right hand Bat,Right arm Fast medium, ,Azhar Mahmood Sagar,Azhar Mahmood,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Azhar%20Mahmood.png
4146,TU Deshpande,Left hand Bat,Right arm Medium, ,Tushar Uday Deshpande,Tushar Uday,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/TU%20Deshpande.png
11987,DJ Thornely,Right hand Bat,"Right arm Medium, Right arm Offbreak", ,Dominic John Thornely,Dominic John,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DJ%20Thornely.png
11928,M Kartik,Left hand Bat,Slow Left arm Orthodox, ,Murali Kartik,Murali Kartik,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Kartik.png
297,Mustafizur Rahman,Left hand Bat,Left arm Fast medium, ,Mustafizur Rahman,Mustafizur Rahman,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mustafizur%20Rahman.png
8400,RJW Topley,Right hand Bat,Left arm Fast medium, ,Reece James William Topley,Reece James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RJW%20Topley.png
13458,KP Appanna,Right hand Bat,Slow Left arm Orthodox, ,Kotarangada Prabhu Appanna,Kotarangada Prabhu,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KP%20Appanna.png
6245,NT Ellis,Right hand Bat,Right arm Fast medium, ,Nathan Ellis,Nathan Ellis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/NT%20Ellis.png
1416,R Ashwin,Right hand Bat,Right arm Offbreak, ,Ravichandran Ashwin,Ravichandran Ashwin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Ashwin.png
7947,T Stubbs,Right hand Bat,Right arm Offbreak,Wicketkeeper,Tristan Stubbs,Tristan Stubbs,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/T%20Stubbs.png
1443,DJM Short,Left hand Bat,Left arm Wrist spin, ,D'Arcy John Matthew Short,D'Arcy John,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DJM%20Short.png
811,IK Pathan,Left hand Bat,Left arm Medium fast, ,Irfan Khan Pathan,Irfan Khan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/IK%20Pathan.png
634,AD Nath,Right hand Bat,Right arm Medium fast, ,Akshdeep Deependra Nath,Akshdeep Deependra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AD%20Nath.png
14485,AA Jhunjhunwala,Right hand Bat,Right arm Offbreak, ,Abhishek Arunkumar Jhunjhunwala,Abhishek Arunkumar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AA%20Jhunjhunwala.png
180,SV Samson,Right hand Bat, ,Wicketkeeper,Sanju Viswanath Samson,Sanju Viswanath,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SV%20Samson.png
12221,TM Srivastava,Left hand Bat,Right arm Medium, ,Tanmay Manoj Srivastava,Tanmay Manoj,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/TM%20Srivastava.png
6036,Akash Singh,Right hand Bat,Left arm Medium fast, ,Akash Maharaj Singh,Akash Maharaj,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Akash%20Singh.png
35030,R Shukla,Right hand Bat,Right arm Medium, ,Rahul Shukla,Rahul Shukla,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Shukla.png
12160,A Kumble,Right hand Bat,Legbreak Googly, ,Anil Kumble,Anil Kumble,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Kumble.png
12035,S Sohal,Right hand Bat,Legbreak, ,Sunny Sohal,Sunny Sohal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/S%20Sohal.png
16007,JJ van der Wath,Right hand Bat,Right arm Medium fast, ,Johannes Jacobus van der Wath,Johannes Jacobus,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JJ%20van%20der%20Wath.png
13882,GJ Bailey,Right hand Bat,Right arm Medium, ,George John Bailey,George John,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/GJ%20Bailey.png
2719,JM Bairstow,Right hand Bat,Right arm Medium,Wicketkeeper,Jonathan Marc Bairstow,Jonathan Marc,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JM%20Bairstow.png
66,TA Boult,Right hand Bat,Left arm Fast medium, ,Trent Alexander Boult,Trent Alexander,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/TA%20Boult.png
258,CJ Anderson,Left hand Bat,Left arm Medium fast, ,Corey James Anderson,Corey James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/CJ%20Anderson.png
7036,Ramandeep Singh,Right hand Bat,Right arm Medium, ,Ramandeep Singh,Ramandeep Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ramandeep%20Singh.png
24,JC Buttler,Right hand Bat, ,Wicketkeeper,Joseph Charles Buttler,Joseph Charles,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Jos%20Buttler.png
35239,BW Hilfenhaus,Right hand Bat,Right arm Fast medium, ,Benjamin William Hilfenhaus,Benjamin William,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/BW%20Hilfenhaus.png
5955,DJ Malan,Left hand Bat,Legbreak, ,Dawid Johannes Malan,Dawid Johannes,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DJ%20Malan.png
12107,GC Smith,Left hand Bat,Right arm Offbreak, ,Graeme Craig Smith,Graeme Craig,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/GC%20Smith.png
438,JD Unadkat,Right hand Bat,Left arm Medium, ,Jaydev Dipakbhai Unadkat,Jaydev Dipakbhai,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JD%20Unadkat.png
2947,MJ Santner,Left hand Bat,Slow Left arm Orthodox, ,Mitchell Josef Santner,Mitchell Josef,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MJ%20Santner.png
348,RA Jadeja,Left hand Bat,Slow Left arm Orthodox, ,Ravindrasinh Anirudhsinh Jadeja,Ravindrasinh Anirudhsinh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RA%20Jadeja.png
16529,M Klinger,Right hand Bat, , ,Michael Klinger,Michael Klinger,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Klinger.png
12193,DNT Zoysa,Left hand Bat,Left arm Fast medium, ,Demuni Nuwan Tharanga Zoysa,Demuni Nuwan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DNT%20Zoysa.png
35322,PA Reddy,Right hand Bat,Legbreak, ,Produturi Akshath Reddy,Produturi Akshath,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PA%20Reddy.png
13271,FH Edwards,Right hand Bat,Right arm Fast, ,Fidel Henderson Edwards,Fidel Henderson,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/FH%20Edwards.png
14353,Mohammad Ashraful,Right hand Bat,"Right arm Offbreak, Legbreak", ,Mohammad Ashraful,Mohammad Ashraful,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mohammad%20Ashraful.png
12315,Salman Butt,Left hand Bat,Right arm Offbreak, ,Salman Butt,Salman Butt,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Salman%20Butt.png
9044,Abdul Basith,Right hand Bat,Right arm Offbreak, ,Pappanayil Abdul Basith,Pappanayil Abdul,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Abdul%20Basith.png
4274,JDS Neesham,Left hand Bat,Right arm Medium fast, ,James Douglas Sheahan Neesham,James Douglas,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JDS%20Neesham.png
11942,ML Hayden,Left hand Bat,Right arm Medium, ,Matthew Lawrence Hayden,Matthew Lawrence,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/319700/319706.png"
637,SS Agarwal,Right hand Bat,Legbreak Googly, ,Shubham Sanjay Agarwal,Shubham Sanjay,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SS%20Agarwal.png
33,JJ Bumrah,Right hand Bat,Right arm Fast, ,Jasprit Jasbirsingh Bumrah,Jasprit Jasbirsingh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JJ%20Bumrah.png
34931,A Chandila,Right hand Bat,Right arm Offbreak, ,Ajit  Chandila,Ajit  Chandila,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Chandila.png
697,DM Bravo,Left hand Bat,Right arm Medium,Occasional Wicketkeeper,Darren Michael Bravo,Darren Michael,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DM%20Bravo.png
7077,HE van der Dussen,Right hand Bat,Legbreak, ,Hendrik Erasmus van der Dussen,Hendrik Erasmus,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/HE%20van%20der%20Dussen.png
2934,P Ray Barman,Right hand Bat,Legbreak Googly, ,Prayas Ray Barman,Prayas Ray,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/P%20Ray%20Barman.png
2760,Rasikh Salam,Right hand Bat,Right arm Medium, ,Rasikh Salam Dar,Rasikh Salam,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rasikh%20Salam.png
14729,AC Voges,Right hand Bat,Slow Left arm Orthodox, ,Adam Charles Voges,Adam Charles,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AC%20Voges.png
1436,RK Singh,Left hand Bat,Right arm Offbreak, ,Rinku Khanchand Singh,Rinku Khanchand,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RK%20Singh.png
1421,Q de Kock,Left hand Bat, ,Wicketkeeper,Quinton de Kock,Quinton de,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Q%20de%20Kock.png
12523,L Balaji,Right hand Bat,Right arm Medium fast, ,Lakshmipathy Balaji,Lakshmipathy Balaji,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/L%20Balaji.png
6999,B Sai Sudharsan,Left hand Bat,Legbreak, ,Bhardwaj Sai Sudharsan,Bhardwaj Sai,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sai%20Sudharsan.png
5980,PWH de Silva,Right hand Bat,Legbreak, ,Pinnaduwage Wanindu Hasaranga de Silva,Pinnaduwage Wanindu,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PWH%20de%20Silva.png
11990,AM Nayar,Left hand Bat,Right arm Medium, ,Abhishek Mohan Nayar,Abhishek Mohan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AM%20Nayar.png
14505,MS Bisla,Right hand Bat, ,Wicketkeeper,Manvinder Sultansingh Bisla,Manvinder Sultansingh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MS%20Bisla.png
12009,VVS Laxman,Right hand Bat,Right arm Offbreak, ,Vangipurappu Venkata Sai Laxman,Vangipurappu Venkata,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/VVS%20Laxman.png
6795,D Pretorius,Right hand Bat,Right arm Medium fast, ,Dwaine Pretorius,Dwaine Pretorius,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/D%20Pretorius.png
38322,VH Zol,Left hand Bat,Right arm Offbreak, ,Vijay Hari Zol,Vijay Hari,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/VH%20Zol.png
12093,VS Yeligati,Right hand Bat,Right arm Offbreak, ,Vikrant Shyam Yeligati,Vikrant Shyam,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/VS%20Yeligati.png
5408,JA Richardson,Right hand Bat,Right arm Fast, ,Jhye Avon Richardson,Jhye Avon,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JA%20Richardson.png
4071,D Padikkal,Left hand Bat,Right arm Offbreak, ,Devdutt Padikkal,Devdutt Padikkal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/D%20Padikkal.png
15507,AG Paunikar,Right hand Bat, ,Wicketkeeper,Amit Gajanan Paunikar,Amit Gajanan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AG%20Paunikar.png
11985,L Ronchi,Right hand Bat, ,Wicketkeeper,Luke Ronchi,Luke Ronchi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/L%20Ronchi.png
34,AM Rahane,Right hand Bat,Right arm Medium, ,Ajinkya Madhukar Rahane,Ajinkya Madhukar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ajinkya%20Rahane.png
13402,RR Bose,Right hand Bat,Right arm Fast medium, ,Ranadeb Ranjit Bose,Ranadeb Ranjit,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RR%20Bose.png
36213,R Rampaul,Left hand Bat,Right arm Fast medium, ,Ravindranath Rampaul,Ravindranath Rampaul,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Rampaul.png
12535,A Chopra,Right hand Bat,"Right arm Medium, Right arm Offbreak", ,Aakash Chopra,Aakash Chopra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Chopra.png
11930,R Dravid,Right hand Bat,Right arm Offbreak,Occasional Wicketkeeper,Rahul Sharad Dravid,Rahul Sharad,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Dravid.png
13973,C Nanda,Right hand Bat,Legbreak, ,Chetanya Nanda,Chetanya Nanda,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/C%20Nanda.png
4099,Abdul Samad,Right hand Bat,Legbreak, ,Abdul Samad Farooq,Abdul Samad,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Abdul%20Samad.png
3284,LS Livingstone,Right hand Bat,"Right arm Offbreak, Legbreak", ,Liam Stephen Livingstone,Liam Stephen,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/LS%20Livingstone.png
7365,HR Shokeen,Right hand Bat,Right arm Offbreak, ,Hrithik Rakesh Shokeen,Hrithik Rakesh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/HR%20Shokeen.png
7172,Yash Dayal,Right hand Bat,Left arm Medium fast, ,Yash Dayal,Yash Dayal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yash%20Dayal.png
38691,Karanveer Singh,Right hand Bat,Legbreak Googly, ,Karanveer Singh,Karanveer Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Karanveer%20Singh.png
15472,C Madan,Right hand Bat, ,Wicketkeeper,Chandan Madan,Chandan Madan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/C%20Madan.png
10,YS Chahal,Right hand Bat,Legbreak Googly, ,Yuzvendra Singh Chahal,Yuzvendra Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yuzvendra%20Chahal.png
16382,JE Taylor,Right hand Bat,Right arm Fast, ,Jerome Everton Taylor,Jerome Everton,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JE%20Taylor.png
11931,W Jaffer,Right hand Bat,Right arm Offbreak, ,Wasim Jaffer,Wasim Jaffer,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/W%20Jaffer.png
14,MC Henriques,Right hand Bat,Right arm Fast medium, ,Moises Constantino Henriques,Moises Constantino,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MC%20Henriques.png
11936,B Akhil,Right hand Bat,Right arm Medium fast, ,Balachandra Akhil,Balachandra Akhil,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/B%20Akhil.png
1120,MJ Henry,Right hand Bat,Right arm Fast medium, ,Matthew James Henry,Matthew James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MJ%20Henry.png
64,Kuldeep Yadav,Left hand Bat,Left arm Wrist spin, ,Kuldeep Yadav,Kuldeep Yadav,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Kuldeep%20Yadav.png
11975,V Sehwag,Right hand Bat,Right arm Offbreak, ,Virender Sehwag,Virender Sehwag,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/V%20Sehwag.png
12017,PP Ojha,Left hand Bat,Slow Left arm Orthodox, ,Pragyan Prayash Ojha,Pragyan Prayash,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_160/lsci/db/PICTURES/CMS/322600/322694.1.png"
8356,NA Saini,Right hand Bat,Right arm Fast, ,Navdeep Amarjeet Saini,Navdeep Amarjeet,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/NA%20Saini.png
12345,M Ntini,Right hand Bat,Right arm Fast, ,Makhaya Ntini,Makhaya Ntini,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Ntini.png
18,NV Ojha,Right hand Bat, ,Wicketkeeper,Naman Vinaykumar Ojha,Naman Vinaykumar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/NV%20Ojha.png
34272,RE Levi,Right hand Bat,Right arm Medium, ,Richard Ernst Levi,Richard Ernst,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RE%20Levi.png
14478,R McLaren,Left hand Bat,Right arm Medium fast, ,Ryan McLaren,Ryan McLaren,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20McLaren.png
15745,ND Doshi,Right hand Bat,Slow Left arm Orthodox, ,Nayan Dilip Doshi,Nayan Dilip,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/ND%20Doshi.png
26,N Rana,Left hand Bat,"Right arm Medium, Right arm Offbreak, Legbreak", ,Nitish Rana,Nitish Rana,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/N%20Rana.png
12795,RV Pawar,Left hand Bat,Slow Left arm Orthodox, ,Rajesh Vithal Pawar,Rajesh Vithal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RV%20Pawar.png
8425,Yash Thakur,Right hand Bat,Right arm Fast medium, ,Yash Ravisingh Thakur,Yash Ravisingh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yash%20Thakur.png
13698,SM Harwood,Right hand Bat,Right arm Fast medium, ,Shane Michael Harwood,Shane Michael,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SM%20Harwood.png
1,CH Gayle,Left hand Bat,Right arm Offbreak, ,Christopher Henry Gayle,Christopher Henry,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Chris%20Gayle.png
11962,S Sreesanth,Right hand Bat,Right arm Fast medium, ,Shanthakumaran Sreesanth,Shanthakumaran Sreesanth,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/S%20Sreesanth.png
15807,AL Menaria,Left hand Bat,Slow Left arm Orthodox, ,Ashok Lakshminarayan Menaria,Ashok Lakshminarayan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AL%20Menaria.png
2023,KM Asif,Right hand Bat,Right arm Medium, ,KM Asif,KM Asif,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KM%20Asif.png
2766,N Pooran,Left hand Bat,Right arm Offbreak,Wicketkeeper,Nicholas Pooran,Nicholas Pooran,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Nicholas%20Pooran.png
8953,Mayank Dagar,Right hand Bat,Slow Left arm Orthodox, ,Mayank J Dagar,Mayank J,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mayank%20Dagar.png
9748,MD Shanaka,Right hand Bat,Right arm Medium, ,Madagamagamage Dasun Shanaka,Madagamagamage Dasun,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MD%20Shanaka.png
267,F du Plessis,Right hand Bat,Legbreak, ,Francois du Plessis,Francois du,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Faf%20Du%20Plessis.png
13320,Yashpal Singh,Right hand Bat,Right arm Medium, ,Yashpal Singh,Yashpal Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yashpal%20Singh.png
13228,JD Ryder,Left hand Bat,Right arm Medium, ,Jesse Daniel Ryder,Jesse Daniel,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JD%20Ryder.png
2768,SM Curran,Left hand Bat,Left arm Medium fast, ,Samuel Matthew Curran,Samuel Matthew,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SM%20Curran.png
1630,M Vijay,Right hand Bat,Right arm Offbreak, ,Murali Vijay,Murali Vijay,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Vijay.png
36227,SMSM Senanayake,Right hand Bat,Right arm Offbreak, ,Senanayake Mudiyanselage Sachithra Madhushanka Senanayake,Senanayake Mudiyanselage,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SMSM%20Senanayake.png
1398,C Munro,Left hand Bat,Right arm Medium fast, ,Colin Munro,Colin Munro,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/C%20Munro.png
